BounceRates,PageValues,SpecialDay,Month,Weekend,Revenue,tot_pages,pct_admin,pct_info,pct_prod,tot_duration,pct_admin_dur,pct_info_dur,pct_prod_dur,avg_page_value,OperatingSystems_2,OperatingSystems_3,OperatingSystems_4,OperatingSystems_6,OperatingSystems_7,Browser_2,Browser_3,Browser_4,Browser_5,Browser_6,Browser_7,Browser_8,Browser_9,Browser_10,Browser_11,Browser_12,Browser_13,Region_2,Region_3,Region_4,Region_5,Region_6,Region_7,Region_8,Region_9,TrafficType_2,TrafficType_3,TrafficType_4,TrafficType_5,TrafficType_6,TrafficType_7,TrafficType_8,TrafficType_9,TrafficType_10,TrafficType_11,TrafficType_12,TrafficType_13,TrafficType_14,TrafficType_15,TrafficType_16,TrafficType_17,TrafficType_18,TrafficType_19,TrafficType_20,VisitorType_1,VisitorType_2
0.0,27.79373861,0.0,10,1,0,5,0.6,0.0,0.4,40.2,0.900497512437811,0.0,0.09950248756218905,5.558747722,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.016666667,0.0,0.0,7,1,1,25,0.16,0.0,0.84,366.66666663,0.19454545455581818,0.0,0.8054545454441818,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.050909091,0.0,0.0,9,1,0,55,0.0,0.05454545454545454,0.9454545454545454,1260.364286,0.0,0.03491054172888552,0.9650894582711145,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,9,0,0,35,0.0,0.0,1.0,1608.7,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.013043478,0.0,0.0,9,0,0,24,0.0,0.0,1.0,1476.021429,0.0,0.0,1.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,11,0,0,6,0.0,0.0,1.0,1156.5,0.0,0.0,1.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.0,11.78466261,0.0,7,0,1,13,0.23076923076923078,0.0,0.7692307692307693,353.3733333,0.07244462891676835,0.0,0.9275553710832316,0.9065125084615384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.011764706000000002,0.0,0.0,9,0,0,18,0.3333333333333333,0.16666666666666666,0.5,1913.1666670000004,0.054307866529434985,0.02623921943963076,0.9194529140309342,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.001607717,0.0,0.0,10,0,0,318,0.03459119496855346,0.006289308176100629,0.9591194968553459,5724.878289,0.1054694911436221,0.017947979819488525,0.8765825290368894,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.066666667,0.0,0.0,6,0,0,3,0.0,0.0,1.0,11.0,0.0,0.0,1.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.012903226,0.0,0.0,6,0,0,31,0.0,0.0,1.0,631.0857143,0.0,0.0,1.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,9,0,0,5,0.2,0.0,0.8,209.6,0.08206106870229007,0.0,0.91793893129771,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2,0.0,0.0,7,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.040909091,8.330574815,0.0,8,0,1,23,0.13043478260869565,0.043478260869565216,0.8260869565217391,443.0,0.13860045146726863,0.0,0.8613995485327314,0.362198905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,47.57898514,0.0,10,1,1,20,0.0,0.0,1.0,1002.366667,0.0,0.0,1.0,2.378949257,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.016666667,0.0,0.0,8,0,0,12,0.0,0.0,1.0,213.2833333,0.0,0.0,1.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,11,1,0,17,0.11764705882352941,0.0,0.8823529411764706,2011.8866670000002,0.030568322266236278,0.0,0.9694316777337637,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,9,0,0,11,0.36363636363636365,0.0,0.6363636363636364,244.39999999999998,0.5486906710310966,0.0,0.45130932896890347,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0036036040000000003,0.0,0.0,7,0,0,38,0.02631578947368421,0.0,0.9736842105263158,2162.82,0.030238299997225843,0.0,0.9697617000027741,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,6,0,0,60,0.0,0.0,1.0,1288.563333,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,9,1,0,22,0.09090909090909091,0.0,0.9090909090909091,709.6,0.07807215332581735,0.0,0.9219278466741827,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,7,0,0,2,0.0,0.0,1.0,28.2,0.0,0.0,1.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2,0.0,0.0,11,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.008888889,0.0,0.0,6,0,0,45,0.0,0.0,1.0,507.1111111000001,0.0,0.0,1.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.01827957,0.0,0.0,10,0,0,101,0.10891089108910891,0.009900990099009901,0.8811881188118812,2373.8868403,0.19218832404089808,0.0054762509228776565,0.8023354250362242,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0125,0.0,0.0,11,0,0,16,0.125,0.0,0.875,357.88761900000003,0.26628470765846746,0.0,0.7337152923415324,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006896551999999999,0.0,0.0,7,0,0,29,0.0,0.034482758620689655,0.9655172413793104,798.7,0.0,0.046575685488919494,0.9534243145110805,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.013620071999999999,0.0,0.0,6,0,0,31,0.22580645161290322,0.0,0.7741935483870968,534.1940476,0.13197451434874433,0.0,0.8680254856512557,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0125,0.0,0.0,10,1,0,16,0.0,0.0,1.0,196.33333330000002,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.017857143,0.0,0.0,7,0,0,28,0.0,0.0,1.0,403.8333333,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0125,0.0,0.0,6,0,0,20,0.0,0.0,1.0,799.0619048,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0125,0.0,0.0,10,0,0,17,0.0,0.0,1.0,472.9,0.0,0.0,1.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0025,15.50362136,0.0,6,0,0,80,0.0125,0.0125,0.975,2029.8256289999997,0.00492653154888311,0.018031105468912182,0.9770423629822047,0.193795267,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,6,0,0,9,0.0,0.0,1.0,311.7,0.0,0.0,1.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,8,0,0,61,0.03278688524590164,0.0,0.9672131147540983,790.2628571,0.013919419217507344,0.0,0.9860805807824926,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,9,0,0,25,0.0,0.0,1.0,334.3833333,0.0,0.0,1.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.005405405,1.273317415,0.0,8,0,1,36,0.027777777777777776,0.08333333333333333,0.8888888888888888,1327.25,0.011904313430024488,0.07368619325673384,0.9144094933132417,0.03536992819444444,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,9.253161679,0.0,9,0,1,18,0.2222222222222222,0.0,0.7777777777777778,685.81666667,0.10012393983280213,0.0,0.8998760601671978,0.5140645377222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,11,0,0,19,0.05263157894736842,0.15789473684210525,0.7894736842105263,436.12333336999995,0.07077508655977648,0.016050505589576686,0.9131744078506469,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,7,0,0,4,0.0,0.0,1.0,271.46666669999996,0.0,0.0,1.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.001869159,129.10137379999998,0.0,11,1,0,113,0.07079646017699115,0.05309734513274336,0.8761061946902655,3062.0706724,0.16295540462131367,0.14144023647257736,0.6956043589061089,1.1424900336283184,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.05,1.718218835,0.0,8,0,0,18,0.0,0.0,1.0,476.1777778,0.0,0.0,1.0,0.09545660194444444,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.000169693,1.257695521,0.0,7,0,0,88,0.056818181818181816,0.03409090909090909,0.9090909090909091,4431.1816595499995,0.01903452871723737,0.024101923190132962,0.9568635480926296,0.014291994556818182,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.05,0.0,0.0,6,1,0,4,0.0,0.0,1.0,35.33333333,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.007272727,31.90320066,0.0,8,0,1,54,0.018518518518518517,0.0,0.9814814814814815,1170.733333,0.0,0.0,1.0,0.5908000122222222,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,11,0,0,28,0.03571428571428571,0.0,0.9642857142857143,719.8966667000001,0.04542318573288651,0.0,0.9545768142671134,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,8,1,0,8,0.5,0.0,0.5,1037.8,0.42281749855463485,0.0,0.5771825014453652,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2,0.0,0.0,8,0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,9,0,0,18,0.5,0.0,0.5,308.7333334,0.5889116821228867,0.0,0.4110883178771133,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.11428571400000001,0.0,0.0,7,0,0,7,0.0,0.0,1.0,70.4,0.0,0.0,1.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,11,0,0,5,0.0,0.0,1.0,27.2,0.0,0.0,1.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,10,0,0,19,0.05263157894736842,0.0,0.9473684210526315,262.5714286,0.1881392818076018,0.0,0.8118607181923981,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00952381,14.63523974,0.0,11,1,1,22,0.0,0.0,1.0,681.58,0.0,0.0,1.0,0.66523817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,6,0,0,52,0.11538461538461539,0.0,0.8846153846153846,1869.9246013,0.0754353053604055,0.0,0.9245646946395946,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.028594771,0.0,0.0,8,0,0,205,0.024390243902439025,0.004878048780487805,0.9707317073170731,8078.909524,0.012860646562675878,0.001869064129898034,0.9852702893074261,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.01,0.0,0.0,6,1,0,20,0.0,0.1,0.9,232.3,0.0,0.04304778303917348,0.9569522169608266,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.01025641,0.0,0.0,9,0,0,157,0.050955414012738856,0.0,0.9490445859872612,4416.636905,0.025419793932551036,0.0,0.9745802060674489,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,8,0,0,4,0.0,0.0,1.0,145.2,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.016949153,5.763678818,0.0,11,0,0,63,0.06349206349206349,0.047619047619047616,0.8888888888888888,5554.9400000000005,0.04095093736385991,0.07780462075197932,0.8812444418841607,0.09148696536507936,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.146666667,0.0,0.0,6,0,0,5,0.0,0.0,1.0,186.06666669999998,0.0,0.0,1.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,11,0,0,24,0.08333333333333333,0.0,0.9166666666666666,332.2333333,0.11196949935908192,0.0,0.8880305006409182,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.028571429,0.0,0.0,9,0,0,8,0.25,0.0,0.75,884.3,0.3028384032568133,0.0,0.6971615967431868,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,9,0,0,14,0.21428571428571427,0.0,0.7857142857142857,470.40000000000003,0.22916666666666666,0.0,0.7708333333333334,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,9,0,0,35,0.34285714285714286,0.02857142857142857,0.6285714285714286,755.5690476,0.3075039626596795,0.025411310933113454,0.6670847264072071,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007738095,5.62486136,0.0,9,1,0,42,0.07142857142857142,0.023809523809523808,0.9047619047619048,1416.43984885,0.035967749630429355,0.029934204431218404,0.9340980459383522,0.13392527047619046,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.01010929,2.006032937,0.0,9,1,0,62,0.22580645161290322,0.03225806451612903,0.7419354838709677,2416.9571429999996,0.24985962276948825,0.0216801527291293,0.7284602245013826,0.0323553699516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.008333333,0.0,0.0,11,0,1,20,0.25,0.0,0.75,2194.8333329999996,0.0766345204763664,0.0,0.9233654795236337,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.085714286,0.0,0.0,6,0,0,7,0.14285714285714285,0.0,0.8571428571428571,50.400000000000006,0.36111111111111105,0.0,0.6388888888888888,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.04,0.0,0.0,10,1,0,4,0.0,0.0,1.0,157.2,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.011111111000000002,50.18313917,0.0,7,1,0,18,0.05555555555555555,0.16666666666666666,0.7777777777777778,692.3599999999999,0.007943844242879429,0.24438153561730894,0.7476746201398117,2.787952176111111,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.133333333,0.0,0.0,8,0,0,4,0.0,0.0,1.0,1623.666667,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,10,1,0,56,0.07142857142857142,0.03571428571428571,0.8928571428571429,1291.6083333,0.18550515185035468,0.05458311020638566,0.7599117379432596,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,9,0,0,30,0.3333333333333333,0.0,0.6666666666666666,1075.3015873,0.1602599492414978,0.0,0.8397400507585023,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.006666666999999999,0.0,0.0,9,0,0,32,0.09375,0.0,0.90625,355.5,0.11054852320675104,0.0,0.8894514767932489,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.047777778,0.0,0.0,7,0,0,18,0.05555555555555555,0.0,0.9444444444444444,636.4166667000001,0.04431059316253447,0.0,0.9556894068374655,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,7,0,0,6,0.3333333333333333,0.5,0.16666666666666666,414.2,0.5181071945919845,0.08305166586190246,0.398841139546113,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0044444440000000005,0.0,0.0,8,0,0,17,0.29411764705882354,0.0,0.7058823529411765,423.7357143,0.363906073517391,0.0,0.636093926482609,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.004597701,0.0,0.0,6,0,1,89,0.02247191011235955,0.0,0.9775280898876404,3385.4700003,0.04877707771309948,0.0,0.9512229222869006,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.00952381,0.0,0.0,9,0,0,44,0.022727272727272728,0.0,0.9772727272727273,1280.1000000000001,0.017342395125380827,0.0,0.9826576048746192,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0035886259999999997,11.43923328,0.0,9,0,0,455,0.026373626373626374,0.008791208791208791,0.9648351648351648,23614.4798133,0.010406044733689184,0.06401580775658627,0.9255781475097246,0.025141172043956043,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.0,0.17982681,0.0,10,1,0,238,0.06302521008403361,0.0,0.9369747899159664,2646.5698832999997,0.06386883428493975,0.0,0.9361311657150603,0.0007555748319327732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,6,0,0,53,0.11320754716981132,0.03773584905660377,0.8490566037735849,1170.3666667,0.15089288256811562,0.17464612229288126,0.6744609951390031,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,9,1,1,14,0.14285714285714285,0.14285714285714285,0.7142857142857143,387.6,0.04643962848297213,0.01547987616099071,0.9380804953560371,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
